SampleNumber,Test,Matrix,TestPrice,CustomerTestPrice,AnalysisTime,AnalysisEmployee,Site,CollectDate,OrderDetails_User1,OrderDetails_User2,CustomerID,ProjectID,Param,Results_Method,Result,Results_Units,RepLimit,Instrument
2023080807-09,Anions,Enclosure Water,19.28,19.28,,,LAND ENCL Wild4Rice-12,8/8/2023,,,MANOOMIN,Wild4Rice,Cl,UA-ClSO4,,mg/L,0.03,Dionex DX-600 Ion Chromatograph
2023080807-09,Anions,Enclosure Water,19.28,19.28,,,LAND ENCL Wild4Rice-12,8/8/2023,,,MANOOMIN,Wild4Rice,SO4,UA-ClSO4,,mg/L,0.04,Dionex DX-600 Ion Chromatograph
2023080807-09,Archive,Enclosure Water,0,0,,,LAND ENCL Wild4Rice-12,8/8/2023,,,MANOOMIN,Wild4Rice,Archive,ELA-Archive,,,,
2023080807-09,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-12,8/8/2023,,,MANOOMIN,Wild4Rice,Ca,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023080807-09,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-12,8/8/2023,,,MANOOMIN,Wild4Rice,Fe,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023080807-09,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-12,8/8/2023,,,MANOOMIN,Wild4Rice,K,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023080807-09,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-12,8/8/2023,,,MANOOMIN,Wild4Rice,Mg,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023080807-09,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-12,8/8/2023,,,MANOOMIN,Wild4Rice,Mn,UA-ICP,,mg/L,0.0145,Thermo ICAP-6300 ICP-OES
2023080807-09,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-12,8/8/2023,,,MANOOMIN,Wild4Rice,Mo,UA-ICP,,mg/L,0.0015,Thermo ICAP-6300 ICP-OES
2023080807-09,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-12,8/8/2023,,,MANOOMIN,Wild4Rice,Na,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023080807-09,Chla,Enclosure Water,11.44,11.44,,,LAND ENCL Wild4Rice-12,8/8/2023,,,MANOOMIN,Wild4Rice,Chla,ELA-Chla,,µg/L,0.5,Turner Designs Trilogy Fluorometer
2023080807-09,DIC,Enclosure Water,9.46,9.46,,,LAND ENCL Wild4Rice-12,8/8/2023,,,MANOOMIN,Wild4Rice,DIC,ELA-DIC,,µmol/L,,LI-850 LI-COR CO2/H20 Gas Analyzer
2023080807-09,DOC,Enclosure Water,,,,,LAND ENCL Wild4Rice-12,8/8/2023,,,MANOOMIN,Wild4Rice,DOC,ELA-DOC,,µmol/L,,Elementar Enviro-TOC
2023080807-09,NH3,Enclosure Water,6.85,6.85,,,LAND ENCL Wild4Rice-12,8/8/2023,,,MANOOMIN,Wild4Rice,NH3-N,ELA-NOxNH3,,µg/L,6.6,AutoAnalyzer 3
2023080807-09,NO2,Enclosure Water,6.22,6.22,,,LAND ENCL Wild4Rice-12,8/8/2023,,,MANOOMIN,Wild4Rice,NO2-N,ELA-NOxNH3,,µg/L,0.43,AutoAnalyzer 3
2023080807-09,NO3,Enclosure Water,6.3,6.3,,,LAND ENCL Wild4Rice-12,8/8/2023,,,MANOOMIN,Wild4Rice,NO3-N,ELA-NOxNH3,,µg/L,1,AutoAnalyzer 3
2023080807-09,Part C/N,Enclosure Water,18.19,18.19,,,LAND ENCL Wild4Rice-12,8/8/2023,,,MANOOMIN,Wild4Rice,Part C,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023080807-09,Part C/N,Enclosure Water,18.19,18.19,,,LAND ENCL Wild4Rice-12,8/8/2023,,,MANOOMIN,Wild4Rice,Part N,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023080807-09,Part P,Enclosure Water,13.84,13.84,,,LAND ENCL Wild4Rice-12,8/8/2023,,,MANOOMIN,Wild4Rice,Part P,ELA-PartP,,µg/L,0.2,Shimadzu UV1800 Scanning Spectrophotometer
2023080807-09,Phytoplankton taxonomy,Enclosure Water,135,135,,,LAND ENCL Wild4Rice-12,8/8/2023,,,MANOOMIN,Wild4Rice,Total Biomass,ELA-Phytoplankton taxonomy,,mg/m^3,,Zeiss invertoscope inverted microscope
2023080807-09,SRSi,Enclosure Water,8.09,8.09,,,LAND ENCL Wild4Rice-12,8/8/2023,,,MANOOMIN,Wild4Rice,SRSi,ELA-SRSi,,mg/L,0.003,Shimadzu UV1800 Scanning Spectrophotometer
2023080807-09,TDN,Enclosure Water,8.94,8.94,,,LAND ENCL Wild4Rice-12,8/8/2023,,,MANOOMIN,Wild4Rice,TDN,ELA-TDN/TDP,,µg/L,10.2,AutoAnalyzer 3
2023080807-09,TDP,Enclosure Water,8.54,8.54,,,LAND ENCL Wild4Rice-12,8/8/2023,,,MANOOMIN,Wild4Rice,TDP,ELA-TDN/TDP,,µg/L,,AutoAnalyzer 3
2023080807-09,Turbidity,Enclosure Water,6.39,6.39,,,LAND ENCL Wild4Rice-12,8/8/2023,,,MANOOMIN,Wild4Rice,Turbidity,ELA-MT100,,NTU,,MANTECH MT-100
2023080807-10,Alk,Enclosure Water,4.31,4.31,,,LAND ENCL Wild4Rice-13,8/8/2023,,,MANOOMIN,Wild4Rice,Alk,ELA-MT100,,µEq/L,,MANTECH MT-100
2023080807-10,Anions,Enclosure Water,19.28,19.28,,,LAND ENCL Wild4Rice-13,8/8/2023,,,MANOOMIN,Wild4Rice,Cl,UA-ClSO4,,mg/L,0.03,Dionex DX-600 Ion Chromatograph
2023080807-10,Anions,Enclosure Water,19.28,19.28,,,LAND ENCL Wild4Rice-13,8/8/2023,,,MANOOMIN,Wild4Rice,SO4,UA-ClSO4,,mg/L,0.04,Dionex DX-600 Ion Chromatograph
2023080807-10,Archive,Enclosure Water,0,0,,,LAND ENCL Wild4Rice-13,8/8/2023,,,MANOOMIN,Wild4Rice,Archive,ELA-Archive,,,,
2023080807-10,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-13,8/8/2023,,,MANOOMIN,Wild4Rice,Ca,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023080807-10,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-13,8/8/2023,,,MANOOMIN,Wild4Rice,Fe,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023080807-10,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-13,8/8/2023,,,MANOOMIN,Wild4Rice,K,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023080807-10,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-13,8/8/2023,,,MANOOMIN,Wild4Rice,Mg,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023080807-10,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-13,8/8/2023,,,MANOOMIN,Wild4Rice,Mn,UA-ICP,,mg/L,0.0145,Thermo ICAP-6300 ICP-OES
2023080807-10,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-13,8/8/2023,,,MANOOMIN,Wild4Rice,Mo,UA-ICP,,mg/L,0.0015,Thermo ICAP-6300 ICP-OES
2023080807-10,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-13,8/8/2023,,,MANOOMIN,Wild4Rice,Na,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023080807-10,Chla,Enclosure Water,11.44,11.44,,,LAND ENCL Wild4Rice-13,8/8/2023,,,MANOOMIN,Wild4Rice,Chla,ELA-Chla,,µg/L,0.5,Turner Designs Trilogy Fluorometer
2023080807-10,DIC,Enclosure Water,9.46,9.46,,,LAND ENCL Wild4Rice-13,8/8/2023,,,MANOOMIN,Wild4Rice,DIC,ELA-DIC,,µmol/L,,LI-850 LI-COR CO2/H20 Gas Analyzer
2023080807-10,DOC,Enclosure Water,,,,,LAND ENCL Wild4Rice-13,8/8/2023,,,MANOOMIN,Wild4Rice,DOC,ELA-DOC,,µmol/L,,Elementar Enviro-TOC
2023080807-10,NH3,Enclosure Water,6.85,6.85,,,LAND ENCL Wild4Rice-13,8/8/2023,,,MANOOMIN,Wild4Rice,NH3-N,ELA-NOxNH3,,µg/L,6.6,AutoAnalyzer 3
2023080807-10,NO2,Enclosure Water,6.22,6.22,,,LAND ENCL Wild4Rice-13,8/8/2023,,,MANOOMIN,Wild4Rice,NO2-N,ELA-NOxNH3,,µg/L,0.43,AutoAnalyzer 3
2023080807-10,NO3,Enclosure Water,6.3,6.3,,,LAND ENCL Wild4Rice-13,8/8/2023,,,MANOOMIN,Wild4Rice,NO3-N,ELA-NOxNH3,,µg/L,1,AutoAnalyzer 3
2023080807-10,Part C/N,Enclosure Water,18.19,18.19,,,LAND ENCL Wild4Rice-13,8/8/2023,,,MANOOMIN,Wild4Rice,Part C,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023080807-10,Part C/N,Enclosure Water,18.19,18.19,,,LAND ENCL Wild4Rice-13,8/8/2023,,,MANOOMIN,Wild4Rice,Part N,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023080807-10,Part P,Enclosure Water,13.84,13.84,,,LAND ENCL Wild4Rice-13,8/8/2023,,,MANOOMIN,Wild4Rice,Part P,ELA-PartP,,µg/L,1,Shimadzu UV1800 Scanning Spectrophotometer
2023080807-10,Phytoplankton taxonomy,Enclosure Water,135,135,,,LAND ENCL Wild4Rice-13,8/8/2023,,,MANOOMIN,Wild4Rice,Total Biomass,ELA-Phytoplankton taxonomy,,mg/m^3,,Zeiss invertoscope inverted microscope
2023080807-10,SRSi,Enclosure Water,8.09,8.09,,,LAND ENCL Wild4Rice-13,8/8/2023,,,MANOOMIN,Wild4Rice,SRSi,ELA-SRSi,,mg/L,0.003,Shimadzu UV1800 Scanning Spectrophotometer
2023080807-10,TDN,Enclosure Water,8.94,8.94,,,LAND ENCL Wild4Rice-13,8/8/2023,,,MANOOMIN,Wild4Rice,TDN,ELA-TDN/TDP,,µg/L,10.2,AutoAnalyzer 3
2023080807-10,TDP,Enclosure Water,8.54,8.54,,,LAND ENCL Wild4Rice-13,8/8/2023,,,MANOOMIN,Wild4Rice,TDP,ELA-TDN/TDP,,µg/L,,AutoAnalyzer 3
2023080807-10,Turbidity,Enclosure Water,6.39,6.39,,,LAND ENCL Wild4Rice-13,8/8/2023,,,MANOOMIN,Wild4Rice,Turbidity,ELA-MT100,,NTU,,MANTECH MT-100
2023080807-11,Alk,Enclosure Water,4.31,4.31,,,LAND ENCL Wild4Rice-14,8/8/2023,,,MANOOMIN,Wild4Rice,Alk,ELA-MT100,,µEq/L,,MANTECH MT-100
2023080807-11,Anions,Enclosure Water,19.28,19.28,,,LAND ENCL Wild4Rice-14,8/8/2023,,,MANOOMIN,Wild4Rice,Cl,UA-ClSO4,,mg/L,0.03,Dionex DX-600 Ion Chromatograph
2023080807-11,Anions,Enclosure Water,19.28,19.28,,,LAND ENCL Wild4Rice-14,8/8/2023,,,MANOOMIN,Wild4Rice,SO4,UA-ClSO4,,mg/L,0.04,Dionex DX-600 Ion Chromatograph
2023080807-11,Archive,Enclosure Water,0,0,,,LAND ENCL Wild4Rice-14,8/8/2023,,,MANOOMIN,Wild4Rice,Archive,ELA-Archive,,,,
2023080807-11,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-14,8/8/2023,,,MANOOMIN,Wild4Rice,Ca,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023080807-11,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-14,8/8/2023,,,MANOOMIN,Wild4Rice,Fe,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023080807-11,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-14,8/8/2023,,,MANOOMIN,Wild4Rice,K,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023080807-11,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-14,8/8/2023,,,MANOOMIN,Wild4Rice,Mg,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023080807-11,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-14,8/8/2023,,,MANOOMIN,Wild4Rice,Mn,UA-ICP,,mg/L,0.0145,Thermo ICAP-6300 ICP-OES
2023080807-11,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-14,8/8/2023,,,MANOOMIN,Wild4Rice,Mo,UA-ICP,,mg/L,0.0015,Thermo ICAP-6300 ICP-OES
2023080807-11,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-14,8/8/2023,,,MANOOMIN,Wild4Rice,Na,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023080807-11,Chla,Enclosure Water,11.44,11.44,,,LAND ENCL Wild4Rice-14,8/8/2023,,,MANOOMIN,Wild4Rice,Chla,ELA-Chla,,µg/L,0.5,Turner Designs Trilogy Fluorometer
2023080807-11,DIC,Enclosure Water,9.46,9.46,,,LAND ENCL Wild4Rice-14,8/8/2023,,,MANOOMIN,Wild4Rice,DIC,ELA-DIC,,µmol/L,,LI-850 LI-COR CO2/H20 Gas Analyzer
2023080807-11,DOC,Enclosure Water,,,,,LAND ENCL Wild4Rice-14,8/8/2023,,,MANOOMIN,Wild4Rice,DOC,ELA-DOC,,µmol/L,,Elementar Enviro-TOC
2023080807-11,NH3,Enclosure Water,6.85,6.85,,,LAND ENCL Wild4Rice-14,8/8/2023,,,MANOOMIN,Wild4Rice,NH3-N,ELA-NOxNH3,,µg/L,6.6,AutoAnalyzer 3
2023080807-11,NO2,Enclosure Water,6.22,6.22,,,LAND ENCL Wild4Rice-14,8/8/2023,,,MANOOMIN,Wild4Rice,NO2-N,ELA-NOxNH3,,µg/L,0.43,AutoAnalyzer 3
2023080807-11,NO3,Enclosure Water,6.3,6.3,,,LAND ENCL Wild4Rice-14,8/8/2023,,,MANOOMIN,Wild4Rice,NO3-N,ELA-NOxNH3,,µg/L,1,AutoAnalyzer 3
2023080807-11,Part C/N,Enclosure Water,18.19,18.19,,,LAND ENCL Wild4Rice-14,8/8/2023,,,MANOOMIN,Wild4Rice,Part C,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023080807-11,Part C/N,Enclosure Water,18.19,18.19,,,LAND ENCL Wild4Rice-14,8/8/2023,,,MANOOMIN,Wild4Rice,Part N,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023080807-11,Part P,Enclosure Water,13.84,13.84,,,LAND ENCL Wild4Rice-14,8/8/2023,,,MANOOMIN,Wild4Rice,Part P,ELA-PartP,,µg/L,0.2,Shimadzu UV1800 Scanning Spectrophotometer
2023080807-11,Phytoplankton taxonomy,Enclosure Water,135,135,,,LAND ENCL Wild4Rice-14,8/8/2023,,,MANOOMIN,Wild4Rice,Total Biomass,ELA-Phytoplankton taxonomy,,mg/m^3,,Zeiss invertoscope inverted microscope
2023080807-11,SRSi,Enclosure Water,8.09,8.09,,,LAND ENCL Wild4Rice-14,8/8/2023,,,MANOOMIN,Wild4Rice,SRSi,ELA-SRSi,,mg/L,0.003,Shimadzu UV1800 Scanning Spectrophotometer
2023080807-11,TDN,Enclosure Water,8.94,8.94,,,LAND ENCL Wild4Rice-14,8/8/2023,,,MANOOMIN,Wild4Rice,TDN,ELA-TDN/TDP,,µg/L,10.2,AutoAnalyzer 3
2023080807-11,TDP,Enclosure Water,8.54,8.54,,,LAND ENCL Wild4Rice-14,8/8/2023,,,MANOOMIN,Wild4Rice,TDP,ELA-TDN/TDP,,µg/L,,AutoAnalyzer 3
2023080807-11,Turbidity,Enclosure Water,6.39,6.39,,,LAND ENCL Wild4Rice-14,8/8/2023,,,MANOOMIN,Wild4Rice,Turbidity,ELA-MT100,,NTU,,MANTECH MT-100
2023080807-12,Alk,Enclosure Water,4.31,4.31,,,LAND ENCL Wild4Rice-15,8/8/2023,,,MANOOMIN,Wild4Rice,Alk,ELA-MT100,,µEq/L,,MANTECH MT-100
2023080807-12,Anions,Enclosure Water,19.28,19.28,,,LAND ENCL Wild4Rice-15,8/8/2023,,,MANOOMIN,Wild4Rice,Cl,UA-ClSO4,,mg/L,0.03,Dionex DX-600 Ion Chromatograph
2023080807-12,Anions,Enclosure Water,19.28,19.28,,,LAND ENCL Wild4Rice-15,8/8/2023,,,MANOOMIN,Wild4Rice,SO4,UA-ClSO4,,mg/L,0.04,Dionex DX-600 Ion Chromatograph
2023080807-12,Archive,Enclosure Water,0,0,,,LAND ENCL Wild4Rice-15,8/8/2023,,,MANOOMIN,Wild4Rice,Archive,ELA-Archive,,,,
2023080807-12,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-15,8/8/2023,,,MANOOMIN,Wild4Rice,Ca,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023080807-12,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-15,8/8/2023,,,MANOOMIN,Wild4Rice,Fe,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023080807-12,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-15,8/8/2023,,,MANOOMIN,Wild4Rice,K,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023080807-12,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-15,8/8/2023,,,MANOOMIN,Wild4Rice,Mg,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023080807-12,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-15,8/8/2023,,,MANOOMIN,Wild4Rice,Mn,UA-ICP,,mg/L,0.0145,Thermo ICAP-6300 ICP-OES
2023080807-12,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-15,8/8/2023,,,MANOOMIN,Wild4Rice,Mo,UA-ICP,,mg/L,0.0015,Thermo ICAP-6300 ICP-OES
2023080807-12,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-15,8/8/2023,,,MANOOMIN,Wild4Rice,Na,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023080807-12,Chla,Enclosure Water,11.44,11.44,,,LAND ENCL Wild4Rice-15,8/8/2023,,,MANOOMIN,Wild4Rice,Chla,ELA-Chla,,µg/L,0.5,Turner Designs Trilogy Fluorometer
2023080807-12,DIC,Enclosure Water,9.46,9.46,,,LAND ENCL Wild4Rice-15,8/8/2023,,,MANOOMIN,Wild4Rice,DIC,ELA-DIC,,µmol/L,,LI-850 LI-COR CO2/H20 Gas Analyzer
2023080807-12,DOC,Enclosure Water,,,,,LAND ENCL Wild4Rice-15,8/8/2023,,,MANOOMIN,Wild4Rice,DOC,ELA-DOC,,µmol/L,,Elementar Enviro-TOC
2023080807-12,NH3,Enclosure Water,6.85,6.85,,,LAND ENCL Wild4Rice-15,8/8/2023,,,MANOOMIN,Wild4Rice,NH3-N,ELA-NOxNH3,,µg/L,6.6,AutoAnalyzer 3
2023080807-12,NO2,Enclosure Water,6.22,6.22,,,LAND ENCL Wild4Rice-15,8/8/2023,,,MANOOMIN,Wild4Rice,NO2-N,ELA-NOxNH3,,µg/L,0.43,AutoAnalyzer 3
2023080807-12,NO3,Enclosure Water,6.3,6.3,,,LAND ENCL Wild4Rice-15,8/8/2023,,,MANOOMIN,Wild4Rice,NO3-N,ELA-NOxNH3,,µg/L,1,AutoAnalyzer 3
2023080807-12,Part C/N,Enclosure Water,18.19,18.19,,,LAND ENCL Wild4Rice-15,8/8/2023,,,MANOOMIN,Wild4Rice,Part C,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023080807-12,Part C/N,Enclosure Water,18.19,18.19,,,LAND ENCL Wild4Rice-15,8/8/2023,,,MANOOMIN,Wild4Rice,Part N,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023080807-12,Part P,Enclosure Water,13.84,13.84,,,LAND ENCL Wild4Rice-15,8/8/2023,,,MANOOMIN,Wild4Rice,Part P,ELA-PartP,,µg/L,1,Shimadzu UV1800 Scanning Spectrophotometer
2023080807-12,Phytoplankton taxonomy,Enclosure Water,135,135,,,LAND ENCL Wild4Rice-15,8/8/2023,,,MANOOMIN,Wild4Rice,Total Biomass,ELA-Phytoplankton taxonomy,,mg/m^3,,Zeiss invertoscope inverted microscope
2023080807-12,SRSi,Enclosure Water,8.09,8.09,,,LAND ENCL Wild4Rice-15,8/8/2023,,,MANOOMIN,Wild4Rice,SRSi,ELA-SRSi,,mg/L,0.003,Shimadzu UV1800 Scanning Spectrophotometer
2023080807-12,TDN,Enclosure Water,8.94,8.94,,,LAND ENCL Wild4Rice-15,8/8/2023,,,MANOOMIN,Wild4Rice,TDN,ELA-TDN/TDP,,µg/L,10.2,AutoAnalyzer 3
2023080807-12,TDP,Enclosure Water,8.54,8.54,,,LAND ENCL Wild4Rice-15,8/8/2023,,,MANOOMIN,Wild4Rice,TDP,ELA-TDN/TDP,,µg/L,,AutoAnalyzer 3
2023080807-12,Turbidity,Enclosure Water,6.39,6.39,,,LAND ENCL Wild4Rice-15,8/8/2023,,,MANOOMIN,Wild4Rice,Turbidity,ELA-MT100,,NTU,,MANTECH MT-100
2023080808-01,Archive,Lake Water,0,0,,,378 LA CB sediment,8/8/2023,,,Microplastics,378 Sediment trap,Archive,ELA-Archive,,,,
2023080808-01,DOC,Lake Water,4.19,4.19,,,378 LA CB sediment,8/8/2023,,,Microplastics,378 Sediment trap,DOC,FWI-DOC,,µmol/L,43,Elementar Enviro-TOC
2023080808-01,Part C/N,Lake Water,18.19,18.19,,,378 LA CB sediment,8/8/2023,,,Microplastics,378 Sediment trap,Part C,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023080808-01,Part C/N,Lake Water,18.19,18.19,,,378 LA CB sediment,8/8/2023,,,Microplastics,378 Sediment trap,Part N,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023080808-01,Part P,Lake Water,13.84,13.84,,,378 LA CB sediment,8/8/2023,,,Microplastics,378 Sediment trap,Part P,ELA-PartP,,µg/L,1,Shimadzu UV1800 Scanning Spectrophotometer
2023080808-01,TDN,Lake Water,8.94,0,,,378 LA CB sediment,8/8/2023,,,Microplastics,378 Sediment trap,TDN,ELA-TDN/TDP,,µg/L,10.2,AutoAnalyzer 3
2023080808-01,TDP,Lake Water,8.54,8.54,,,378 LA CB sediment,8/8/2023,,,Microplastics,378 Sediment trap,TDP,ELA-TDN/TDP,,µg/L,,AutoAnalyzer 3
2023080809-01,Archive,Lake Water,0,0,,,373 LA CB sediment,8/8/2023,,,Microplastics,373 Sediment trap,Archive,ELA-Archive,,,,
2023080809-01,Part C/N,Lake Water,18.19,18.19,,,373 LA CB sediment,8/8/2023,,,Microplastics,373 Sediment trap,Part C,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023080809-01,Part C/N,Lake Water,18.19,18.19,,,373 LA CB sediment,8/8/2023,,,Microplastics,373 Sediment trap,Part N,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023080809-01,Part P,Lake Water,13.84,13.84,,,373 LA CB sediment,8/8/2023,,,Microplastics,373 Sediment trap,Part P,ELA-PartP,,µg/L,1,Shimadzu UV1800 Scanning Spectrophotometer
2023080809-01,TDN,Lake Water,8.94,0,,,373 LA CB sediment,8/8/2023,,,Microplastics,373 Sediment trap,TDN,ELA-TDN/TDP,,µg/L,10.2,AutoAnalyzer 3
2023080809-01,TDP,Lake Water,8.54,8.54,,,373 LA CB sediment,8/8/2023,,,Microplastics,373 Sediment trap,TDP,ELA-TDN/TDP,,µg/L,,AutoAnalyzer 3
2023080810-01,Absorbance scan,Lake Water,4.76,4.76,,,375 LA CB Epi,8/8/2023,0,2.5,Quaternary ammonia compounds,375 Epi/Meta,A254,ELA-Absorbance scan,,m^-1,,Shimadzu UV1800 Scanning Spectrophotometer
2023080810-01,Absorbance scan,Lake Water,4.76,4.76,,,375 LA CB Epi,8/8/2023,0,2.5,Quaternary ammonia compounds,375 Epi/Meta,E2:E3,ELA-Absorbance scan,,,,Shimadzu UV1800 Scanning Spectrophotometer
2023080810-01,Absorbance scan,Lake Water,4.76,4.76,,,375 LA CB Epi,8/8/2023,0,2.5,Quaternary ammonia compounds,375 Epi/Meta,E2:E4,ELA-Absorbance scan,,,,Shimadzu UV1800 Scanning Spectrophotometer
2023080810-01,Absorbance scan,Lake Water,4.76,4.76,,,375 LA CB Epi,8/8/2023,0,2.5,Quaternary ammonia compounds,375 Epi/Meta,S275-295,ELA-Absorbance scan,,,,Shimadzu UV1800 Scanning Spectrophotometer
2023080810-01,Absorbance scan,Lake Water,4.76,4.76,,,375 LA CB Epi,8/8/2023,0,2.5,Quaternary ammonia compounds,375 Epi/Meta,S350-400,ELA-Absorbance scan,,,,Shimadzu UV1800 Scanning Spectrophotometer
2023080810-01,Absorbance scan,Lake Water,4.76,4.76,,,375 LA CB Epi,8/8/2023,0,2.5,Quaternary ammonia compounds,375 Epi/Meta,SR,ELA-Absorbance scan,,,,Shimadzu UV1800 Scanning Spectrophotometer
2023080810-01,Absorbance scan,Lake Water,4.76,4.76,,,375 LA CB Epi,8/8/2023,0,2.5,Quaternary ammonia compounds,375 Epi/Meta,SUVA,ELA-Absorbance scan,,L/µmol·m,,Shimadzu UV1800 Scanning Spectrophotometer
2023080810-01,Alk,Lake Water,4.31,4.31,,,375 LA CB Epi,8/8/2023,0,2.5,Quaternary ammonia compounds,375 Epi/Meta,Alk,ELA-MT100,,µEq/L,,MANTECH MT-100
2023080810-01,Anions,Lake Water,19.28,19.28,,,375 LA CB Epi,8/8/2023,0,2.5,Quaternary ammonia compounds,375 Epi/Meta,Cl,UA-ClSO4,,mg/L,0.03,Dionex DX-600 Ion Chromatograph
2023080810-01,Anions,Lake Water,19.28,19.28,,,375 LA CB Epi,8/8/2023,0,2.5,Quaternary ammonia compounds,375 Epi/Meta,SO4,UA-ClSO4,,mg/L,0.04,Dionex DX-600 Ion Chromatograph
2023080810-01,Archive,Lake Water,0,0,,,375 LA CB Epi,8/8/2023,0,2.5,Quaternary ammonia compounds,375 Epi/Meta,Archive,ELA-Archive,,,,
2023080810-01,Cations,Lake Water,16.07,16.07,,,375 LA CB Epi,8/8/2023,0,2.5,Quaternary ammonia compounds,375 Epi/Meta,Ca,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023080810-01,Cations,Lake Water,16.07,16.07,,,375 LA CB Epi,8/8/2023,0,2.5,Quaternary ammonia compounds,375 Epi/Meta,Fe,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023080810-01,Cations,Lake Water,16.07,16.07,,,375 LA CB Epi,8/8/2023,0,2.5,Quaternary ammonia compounds,375 Epi/Meta,K,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023080810-01,Cations,Lake Water,16.07,16.07,,,375 LA CB Epi,8/8/2023,0,2.5,Quaternary ammonia compounds,375 Epi/Meta,Mg,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
